"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"138",0,0,"Children of the Night","17 years-old Giulio is sent by his mother to a boarding school for difficult offspring of rich families. The institution is sort of a “golden prison”, isolated in the Alps, to which inadequate parents delegate the task of educating the ruling class of the future. In this cold and ghastly place the boys are cut off from everything. Adhering to the strict rules of the boarding school is hard, but Giulio finds a good friend in Edoardo, who is maybe a little crazy, but who seems the smartest of all. They find out that security becomes more relaxed at night and they start running away to a nightclub in the middle of the woods. There they meet Elena, a young prostitute whose destiny will be unforgettably linked to theirs. The night is a space of freedom, of new and perturbing experiences for Giulio and Edoardo. But what they don’t know is that their transgressions are part of the educational program of the school.",1.07607,21,"2016-11-23","Released",90,"Vivo Film, Tarantula, ","Italy, Belgium, "
"139",20,1,"M.J.S.","In Auckland City a mysterious invasion begins on Guy Fawkes. Kate Hudspith-Gooch's breakout masterpiece is a poignant analysis of the human condition.",0.106411,2,"2016-11-07","Released",8,", , ","New Zealand, "
"140",0,0,"The Harrow","Miller lives alone in an abandoned Alabama slaughterhouse. His memory and sanity are shattered and his only company is the spirit of his lover, who was murdered a decade ago. Ruth arrives, desperate to discover the truth about her mother's death. She stays with Miller for three nights. Together they piece together the fragments of his memory, but they are horrified at what they uncover.",0.438982,3,"2016-11-03","Released",95,"Second Act Films, ","United States of America, "
"141",0,0,"A Touch of Wind","New Russian experimental film, which combines fiction and documentary scenes in one continuous narration. The shooting of the film took place in Buryatia - a South-Eastern part of Russia that is considered the center of Buddhism in Russia. In the fictional story a Moscow actress comes to faraway Buryatia to find the man she once loved. She is terminally ill and Buryatia gives her a second chance, she does not believe in miracles, but miracle happens. The real actress Julia Aug, like her character, is also in Buryatia for the first time. The documentary, filmed during the shooting of the film, shows the real Julia's feelings and experiences while she discovers the unique atmosphere, nature and culture of Buryatia.",0.036259,0,"2016-11-17","Released",NA,"Kamer-Ton-Film-Russia, ",", , "
"142",0,0,"Death Note: Light Up the New World","10 years has passed since the confrontation between Kira and L. Again, Shinigami sends death notes to the ground and due to this, the world soon falls into chaos. Tsukuru (Masahiro Higashide) is a member of the Death Note special task force team with 6 other investigators including Matsuda who experienced the Kira case of 10 years ago.  Mass murders caused by the death note takes place on Wall Street in the U.S., Shibuya in Japan and other places. World famous private investigator Ryuzaki (Sosuke Ikematsu), who is the rightful successor of L, also investigates the mass murders. They discover that 6 death notes exists in the world.  A computer virus called Kira spreads in the world. A message in the Kira virus says to turn in 6 death notes.  A person who has 6 death notes overwhelm the world. The confrontation begins between the person who wants Kira’s revival and the people who want to stop it.",3.259991,28,"2016-10-29","Released",135,"Nippon Television Network (NTV), Warner Bros. Pictures, ","Japan, "
"143",0,0,"The Garden","When in 2089 humans become an out-of-date concept, the only way to survive is to integrate into AI constructs. Yet Luc — a rebellious ballerina — would rather die than conform. But when she meets an odd robot Azul, the idea of integrating into a better version of herself suddenly sounds tempting.",0.220739,1,"2016-10-29","Released",14,", , ",", , "
"144",0,0,"Birdshot","A farm girl mistakenly shoots and kills an endangered Philippine Eagle. When authorities begin a manhunt to track down the eagle’s killer, they stumble upon an even more horrific discovery.",0.649916,4,"2016-10-28","Released",116,"Buchi Boy Films, PelikulaRed, Tuko Film Productions, ","Philippines, "
"145",0,0,"Paralys","A sleepy Sunday afternoon in an apartment. A woman dozes off in front of the TV. When she wakes up she finds herself in a kind of limbo between dream and reality. And in the periphery a dark figure is moving towards her.",0.034862,0,"2016-10-21","Released",8,"Is This It, ","Sweden, "
"146",0,0,"Infinite Storm","A woman sings of longing in the past, a girl meets somebody unexpected in the present. The club's tower saw everything since the beginning.",0.035091,0,"2016-10-18","Released",13,"Galo de Briga Filmes, Avante Filmes, Asamayama, ","Brazil, "
"147",0,0,"Imperfections","Cassidy is a struggling actress, grinding out auditions, worrying that any chance at stardom may have already passed her by. Desperate to save money to move to Hollywood, she takes a job working as a runner for her mother's boyfriend.",0.155173,2,"2016-10-14","Released",109,", , ",", , "
"148",75000000,220021259,"Inferno","After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",12.266433,2948,"2016-10-13","Released",121,"Mid Atlantic Films, Columbia Pictures, Sony Pictures Releasing, Imagine Entertainment, LStar Capital, ","Hungary, United States of America, "
"149",0,0,"1974: La posesión de Altair","A newlywed couple disappeared in 1974, their 8mm tapes reveal one of the most horrifying events in Mexican history.",0.112727,2,"2016-10-13","Released",88,"Morbido Films, Nemesis, Plataforma A&C, CONARTE, ","Mexico, "
"150",0,0,"Jane","Sohyun, a runaway, is left alone after her close friend Jungho disappears. By accident, she gets to know a transgender woman named Jane. She joins Jane and her close-knit community of runaways, who are as comforting and loving as a real family. Sohyun feels happy and at peace. But her happiness does not last long. There is something wrong with Jane’s health.",0.444987,2,"2017-05-31","Released",104,"House in Seoul, ","South Korea, "
"151",0,0,"Honeygiver Among the Dogs","In the remote Bhutan, an undercover detective investigates the case of a missing Buddhist nun and falls into a risky alliance with his only suspect, an alluring young woman known as the village ""demoness"".",0.415181,1,"2018-02-16","Released",132,", , ",", , "
"152",0,0,"And the Whole Sky Fit in the Dead Cow’s Eye","Emeteria is visited by a ghost she believes has come to take her to the afterlife. But he has more devastating news.",0.052165,0,"2016-10-01","Released",19,"Forastero, ","Chile, United States of America, "
"153",0,0,"In Circles","The clandestine world of crop circles is threatened when an ambitious TV journalist plans to expose the truth drawing her into the enigma of lights, Celtic mythology and UFOs to discover both the beauty and danger in the mystery she seeks.",0.052375,0,"2017-05-02","Released",89,", , ","United Kingdom, "
"154",4000000,0,"The Invisible Guest","""The Invisible Guest” turns on a young businessman who wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time.",14.148096,802,"2016-09-22","Released",106,"Televisió de Catalunya TV3, Think Studio, Nostromo Pictures, Colosé Producciones, Habitación Cerrada, La, Institut Català de les Empreses Culturals (ICEC), Instituto de la Cinematografía y de las Artes Audiovisuales, Movistar+, ","Spain, "
"155",0,0,"Miséricorde","Thomas, a European, has come to Québec for some recreational fishing on his own. He then embarks on the road leading to the north of Canada, chasing after a black truck that killed the son of a young Amerindian woman. This Swiss cop in exile wants justice to be done. He has, however, other reasons for wanting to do the right thing.",1.312243,4,"2016-12-11","Released",90,"1976 Productions, PointProd SA, ","Canada, Switzerland, "
"156",0,151042,"The Void","In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",11.338614,354,"2016-10-21","Released",90,"XYZ Films, 120dB Films, JoBro Productions & Film Finance, Cave Painting Pictures, The Salt Company, ","Canada, "
"157",0,0,"Fashionista","A woman's life takes on unexpected twists after trouble in her marriage leads to a mysterious stranger.",0.110212,2,"2016-09-22","Released",108,"Rumleyvision, Alliance Media Partners, ","United States of America, "
"158",45000000,173185859,"The Girl on the Train","Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",10.586999,2532,"2016-10-05","Released",112,"Reliance Entertainment, DreamWorks, Marc Platt Productions, ","United States of America, "
"159",0,0,"Without Name","A land surveyor working in an unnamed woodland area is disturbed and beguiled by a strange silhouette that moves amongst the trees.",0.194397,4,"2017-05-05","Released",93,", , ",", , "
"160",0,73121,"Buster's Mal Heart","An eccentric mountain man on the run from the local sheriff recalls the mysterious events that brought him to his present fugitive state.",4.292047,73,"2017-04-28","Released",96,"Gamechanger Films, Snowfort Pictures, Everything Is Everything, ","United States of America, "
"161",0,0,"Rage","This movie tells a story about a man who brutally murders a married couple and leaves the word «Ikari» («Anger») written with their blood. The killer undergoes plastic surgery and flees. At three different locations in Japan, a male stranger appears. People suspect that the stranger might be the murderer.",2.211772,11,"2016-09-17","Released",142,"Toho Pictures, ","Japan, "
"162",0,2225698,"The Limehouse Golem","A series of murders has shaken the community to the point where people believe that only a legendary creature from dark times – the mythical Golem – must be responsible.",9.238229,171,"2016-12-23","Released",109,"Number 9 Films, ","United Kingdom, "
"163",0,0,"Cul-de-Sac","A seemingly normal Mom and Dad's secret past is revealed when they find a wiretap in their Son's Teddy Bear.",0.286593,2,"2016-09-09","Released",15,"Fuzzy Logic Pictures, ","United States of America, "
"164",0,5972942,"The Autopsy of Jane Doe","Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",14.178361,1274,"2016-12-21","Released",86,"IM Global, Impostor Pictures, 42, ","United Kingdom, United States of America, "
"165",0,5711,"Trespass Against Us","Three generations of the rowdy Cutler family live as outlaws in some of Britain's richest countryside – hunting hares, ram-raiding stately homes, and taunting the police. Struggling to retain a way of life fast becoming extinct, Chad Cutler ends up caught between his father's archaic principles and trying to do right by his kids, whilst the full force of the law is finally catching up with him.",8.022983,107,"2017-01-20","Released",99,"A24, Potboiler Productions Ltd., Protagonist Pictures, Albert Granville, Animal Kingdom, Film4 Productions, ","United Kingdom, "
"166",0,0,"Sam Was Here","Sam, a forty-something door-to-door salesman, travels through the few inhabited zones of the Californian desert in search of clients, yet everything seems deserted.",8.660448,48,"2016-09-27","Released",75,"Nightcall Productions, KuroKitsu, Vixens, Firm Studio, Benzene Music, ","France, United States of America, "
"167",10000000,1799312,"Free Fire","A crime drama set in 1970s Boston, about a gun sale which goes wrong.",9.304032,380,"2017-03-31","Released",90,"Rook Films, Protagonist Pictures, A24, Film4 Productions, ","France, United Kingdom, "
"168",0,0,"The Phantom Hour","Four strangers meet in a mysterious home. All there for different reasons, they slowly begin to realize something is terribly wrong with their host… and their chef.",0.114547,0,"2017-02-17","Released",8,"Rosewood 5, Rosewood Five, Rosewood 5 Studios, ","United States of America, "
"169",0,0,"Fletcher and Jenks","When an over-eager recruit is matched up with an absent-minded detective, the well-meaning pair end up doing more harm than good.",0.0853,0,"2017-02-11","Released",7,"Film Consortium San Diego, ","United States of America, "
"170",0,21246,"Finding Oscar","FINDING OSCAR is a feature length documentary about the search for justice in the devastating case of the Dos Erres massacre in Guatemala. That search leads to the trail of two little boys who were plucked from a nightmare and offer the only living evidence that ties the Guatemalan government to the massacre.",0.080183,1,"2016-09-03","Released",100,"The Kennedy/Marshall Company, ","Guatemala, United States of America, Canada, "
"171",47000000,203388186,"Arrival","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",26.490159,7712,"2016-11-10","Released",116,"Paramount, 21 Laps Entertainment, FilmNation Entertainment, Lava Bear Films, ","United States of America, "
"172",0,0,"The 9th Life of Louis Drax","A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality.",7.965268,171,"2016-09-01","Released",108,"Fire Axe Pictures, Brightlight Pictures, Blank Tape, ","Canada, United Kingdom, United States of America, "
"173",10,0,"Comic Sans","Alba has lost her dog and all the hopes she had to find it...",0.033522,0,"2016-09-01","Released",10,", , ","Spain, "
"174",0,0,"Hostage to the Devil","Malachi Martin; an Irish priest who dedicated his life to battling an ancient evil. Malachi Martin; exorcist. Using first-hand interviews, dramatic reconstruction, archival evidence and Martin's own words, this documentary will follow Father Martin's incredible crusade from the 1970s through to his death in 1999. So. Does the Devil exist?",0.901936,15,"2016-10-31","Released",90,", , ","United States of America, "
"175",0,0,"Twinflower","Rae never knew her mother - but on the morning of her father's birthday, Rae receives an old keepsake from her parents' mysterious past.",0.069968,1,"2016-08-23","Released",5,", , ","United States of America, "
"176",0,0,"Kizumonogatari Part 2: Nekketsu","Koyomi Araragi was turned into a vampire by the legendary vampire, Kiss-shot Acerola-orion Heart-under-blade, and he needs to revive the weakened vampire back to her complete form to return to being human again. The only way for Koyomi to achieve his goal is to fight the three vampire hunters – Dramaturgy, Episode and Guillotinecutter.",4.567203,22,"2016-08-19","Released",68,"Shaft, ","Japan, "
"177",0,0,"The Neighbor","In the town of Cutter, most people keep to themselves. But when John comes home to find his girlfriend missing, he sneaks into his neighbor's house, finding his girlfriend and several other kidnapped people tied up in the basement. When the neighbor come home, John is forced to get out of the house alive and lead the group to safety.",5.818949,88,"2016-08-19","Released",87,"The Salt Company International, Fortress Features, ","United States of America, "
"178",0,0,"Dark Skull","Elder Mamaní’s father has died, and it looks as if young Elder couldn’t care less, even though he has no one to take care of him now. He goes to live with his grandmother in the outskirts of the mining city, Huanuni, where Francisco, his godfather, gives him a job at the mine. But it doesn’t take long for Elder, who cares more about getting high and wandering through dangerous alleys at night, to mess it up. But he soon finds out about a dark secret regarding Francisco’s involvement in his father’s death…",0.180786,1,"2016-08-09","Released",80,"Socavón Cine, ","Bolivia, Qatar, "
"179",0,0,"Casa de mi madre","A fire rages in the woods near a village. This fire triggers a memory in a lonely, middle-aged woman, which pushes her to utter aloud the words she's always wanted to say.",0.058005,0,"2016-07-24","Released",12,", , ","Cuba, "
"180",32000000,58500000,"Skiptrace","A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.",8.440556,250,"2016-07-21","Released",107,"JC Group International, InterTitle Films, Cider Mill Pictures, Dasym Enetertainment, Talent International Media, Talent International Film Cultural Company, ","China, Hong Kong, United States of America, "
"181",0,0,"Spider Veins","A mercurial narrative about the reunion of two old friends. Loosely inspired by Ibsen's 'A Doll's House'.",0.031177,0,"2016-07-14","Released",19,"Aware Films, Fifth Column Features, ","United States of America, "
"182",0,0,"A City Under A City","By tunneling, workers discovered a network of cavities extending under the city. While investigating this phenomenon, a journalist get lost in this mysterious maze...",0.042412,0,"2016-07-03","Released",15,", , ","Switzerland, "
"183",0,0,"The Darkest Universe","A romantic comedy set in space, or - to be more specific - planet Earth which follows world-weary banker Zac on his search for his eccentric sister, Alice, who goes missing while on a narrowboat trip with her new boyfriend.",0.492478,4,"2016-11-04","Released",90,", , ","United Kingdom, "
"184",1500000,0,"Child of Satan","New mom battles the evil lurking within as her adulterous husband hides a dark secret that may lead to the human extinction. After a freak accident during her baby shower, Allison, a dedicated nurse, is rushed to the hospital. After the premature birth of her son Neron, strange events emerge: illusions, vivid dreams, and unexplained killings. The events are linked back to Neron as Allison is taken by sudden premonitions that reveal the victims of her son's next choice.",1.56706,8,"2016-07-01","Released",100,"Lekhraj Films Production, Applied Art Productions, ","United States of America, "
"185",0,0,"Incarnation","A man wakes up in a square of an unknown city again and again, after each failed attempt to escape four masked assassins. Through the never ending chase, he tries to recover his identity, and find out who set him up.",0.487611,4,"2016-06-28","Released",82,"Viktorija Film, Void Pictures, ","Serbia, "
"186",0,0,"The Hollow","When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant but jaded lead agent battling demons both past and present, as his beautiful, tough-as-nails partner tries to hold him and the case together. They find a struggling and corrupt sheriff's department, a shadowy and much-feared figure, who seems to be pulling all of the town's strings from his mansion on the edge of town and a local victim with a strange connection to a number of the town's most prominent figures.",2.296184,15,"2016-10-07","Released",128,"Historia Films, ","United States of America, "
"187",4900000,148868835,"Lights Out","When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",13.022413,1617,"2016-07-21","Released",81,"Atomic Monster, New Line Productions, Matter Productions, ","United States of America, "
"188",0,0,"My First Kiss and the People Involved","Sam doesn’t speak; she hums with the trees and the cracks in the walls. When her caregiver mysteriously disappears from the group home, Sam steps into the world to find her.",0.053526,0,"2016-06-05","Released",80,", , ",", , "
"189",0,0,"Memento Mori","After an accident, Daming can't remember what happened last night. Back home, he discovers in his closet the dead body of Gao Yan. Who killed this man hated by so many people included Daming himself?",0.067817,1,"2016-06-03","Released",93,"Qixing Entertainment, ","China, "
"190",0,0,"Psisik","",0.066414,1,"2016-06-03","Released",NA,"BLACKMANMEDIA, ","Turkey, "
"191",90000000,334901337,"Now You See Me 2","One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",30.974775,4730,"2016-06-02","Released",129,"Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films, ","Canada, China, United Kingdom, United States of America, "
"192",0,0,"Manhattan Undying","A vampire seeks out an artist to paint her a portrait so that she can see her image for the first time.",0.956851,10,"2016-05-31","Released",87,", , ",", , "
"193",0,0,"Aaron's Blood","Single father Aaron fights to save his 12-year-old hemophiliac son after becoming infected with vampire blood.",0.605615,7,"2017-06-02","Released",80,"Gravitas Ventures, Pasidg Productions Inc., ","United States of America, "
"194",7000000,1333124,"The Neon Demon","When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",10.369312,1360,"2016-06-08","Released",117,"Amazon Studios, Bold Films, Vendian Entertainment, Space Rocket Nation, ","Denmark, France, United States of America, "
"195",6000000,1305195,"Personal Shopper","A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.",7.469611,411,"2016-10-19","Released",105,"ARTE France Cinéma, Sirena Film, SCOPE Pictures, Poisson Rouge Pictures, Detailfilm, CG Cinéma, Vortex Sutra, Canal+, IFC Films, ","Belgium, Czech Republic, France, Germany, Oman, United Kingdom, "
"196",50000000,62788218,"The Nice Guys","A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.",15.415127,3146,"2016-05-15","Released",116,"Silver Pictures, Waypoint Entertainment, Bloom, Nice Guys, Misty Mountains, Warner Bros. Pictures, ","United Kingdom, United States of America, "
"197",2000,0,"TLMEA","TLMEA tells the story of two undercover cops, caught in a dream during a drug raid in which they descend into the 9th level of hell - the Ptolomea.",0.061819,1,"2016-05-15","Released",35,", , ",", , "
"198",0,0,"Havenhurst","A troubled young woman takes up residence in a gothic apartment building where she must confront a terrifying evil.",5.49344,42,"2016-08-22","Released",80,"Twisted Pictures, Protocol Entertainment, ","United States of America, "
"199",8820000,87547518,"Train to Busan","Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",8.382267,1569,"2016-07-20","Released",118,"Next Entertainment World, ","South Korea, "
"200",40000000,320170008,"The Conjuring 2","Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.",13.526531,2724,"2016-05-13","Released",134,"New Line Cinema, Dune Entertainment, The Safran Company, Evergreen Media Group, warner bross Turkey, Soho VFX, Atomic Monster, ","United States of America, "
"201",0,0,"Ace the Case: Manhattan Mystery","While her mother is away on business, a young girl home alone with her older brother witnesses her neighbor's kidnapping. But no one believes her--not her brother, not the cops. So she takes matters into her own hands putting her life at risk to save her neighbor.",0.767313,7,"2016-08-26","Released",94,"Kaufman Films, ","United States of America, "
"202",0,0,"Abduct","A Texan paranormal radio host, Ridley Kay leads a fairly ordinary existence, until a strange orphan with a tragic past comes crashing into his life. Convinced other-worldly forces are after her, Kay attempts to protect the young girl from an onslaught of deadly alien and extra-terrestrial phenomena. However, as the strange lights continue to stalk her, he discovers the world of the paranormal might be far more sinister than anyone has possibly imagined.",0.387125,3,"2016-05-01","Released",111,"Sunset Undiscovered, Abduct Films, ","United Kingdom, "
"203",50,0,"Where is Rocky II?","Pierre Bismuth hires a private detective and a duo of screenwriters to investigate on an enigmatic artwork. He classifies this film under the new found genre 'Fake Fiction'.",1.444725,0,"2016-05-01","Released",93,"Vivo Film, Ink Connection, Vandertastic Films, Frakas Productions, In Between Art Film, ","France, Germany, Belgium, Italy, "
"204",0,0,"Population Zero","In 2009 three young men were killed in a remote part of Yellowstone National Park. Authorities never found the murderer. He found them! Hours after the trio were gunned down, Dwayne Nelson confessed to the crime. Despite this Nelson was allowed to go free because of an American Constitution loophole. Documentarian Julian T. Pinder travels to Yellowstone in a compelling chase for truth behind a crime that should have rocked the nation. How did a guilty man go free? In his hunt for answers Pinder risks his own life when he finds evidence that could re-open the case years later.",0.782865,12,"2016-04-26","Released",84,", , ","United States of America, "
"205",1000,500,"Voids","Kathryn, a former investigator for a mysterious company, is sent to an alternate reality to track down the person that killed her former partner.",0.025882,0,"2016-04-24","Released",30,", , ","United States of America, "
"206",0,0,"The Tip of the Iceberg","A large, multinational Company is badly shaken when three of its employees commit suicide. Sofía Cuevas, one of the company’s top executives, is chosen to prepare an in-house report to try and shed some light on the events.",0.583289,15,"2016-11-03","Released",91,"Perenquen Films, Tornasol Films, Hernández y Fernández Producciones Cinematográficas, ICAA, ","Spain, "
"207",0,0,"Em Nome da Lei","The journey of idealistic Vitor, a young federal judge who decides to dismantle the mafia that dominates the border between Brazil and Paraguay. Inspired by true events.",0.443883,8,"2016-04-21","Released",NA,", , ","Brazil, "
"208",0,0,"Women Who Kill","Morgan and Jean work well together as true crime podcasters because they didn’t work well, at all, as a couple. However, when Morgan strikes up a new relationship with the mysterious Simone, their shared interest turns into suspicion, paranoia, and fear.",0.571794,7,"2016-07-27","Released",93,", , ","United States of America, "
"209",0,0,"The Loner","Haunted by memories as a child soldier in 1980s Iran, Behrouz finds himself in bustling, neon-soaked Los Angeles, working to become a real estate agent and live a simple life with his girlfriend Oksana. But Behrouz’s attempts at a normal life become increasingly difficult as his opium addiction and gambling habit rear their ugly heads, and he struggles to leave behind his past with the Iranian mafia. Soon Behrouz and Oksana find themselves caught between the feuding heads of the Iranian and Russian mobs.",0.027867,0,"2016-04-15","Released",102,", , ","United States of America, "
"210",31500000,14708696,"Criminal","Bill Pope is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous ex-convict Jericho Stewart. When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and eliminate him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal.",15.253818,723,"2016-04-14","Released",113,"BenderSpink, Campbell Grobman Films, Criminal Productions, Fipex Holding, Lionsgate, Millennium Films, ","United Kingdom, United States of America, "
"211",0,0,"O Escaravelho do Diabo","A series of crimes against redheads scares the people from a little town. After the death of his brother, the 13 year old Alberto decides to investigate what is happening and is helped by the experienced but forgetful Inspector Pimentel.",1.01727,20,"2016-04-14","Released",91,"Telecine Productions, Dezenove Som e Imagens Produções, Globo Filmes, ","Brazil, "
"212",0,0,"Blood on Méliès' Moon","France, 1890. Inventor Louis Le Prince vanishes under mysterious circumstances right after he created a device that, five years later, the Lumière Brothers will call The Cinematographer. What if they had stolen Le Prince’s idea and wacked him afterwards? The mystery remains for more than a century, until Luigi Cozzi picks up a strange book called “The Roaming Universe” in the horror museum of his pal Dario Argento. The origin of this enigmatic book troubles him. This particular science-fiction novel would have materialized during a spiritual session in modern day Rome. At the session, an old woman revealed that the key to all these mysteries comes from 1895, a time during which the Lumière Brothers had denied lending their camera to Georges Méliès for an obscure movie called ""A Trip to the moon"". Not only does this film actually exist, but it raises a more intriguing question. Is our world the only one, or are there parallel universes ?",1.087233,1,"2016-05-01","Released",125,"Profondo Rosso Sas, ","Italy, "
"213",0,0,"The Curse of Sleeping Beauty","Thomas Kaiser inherits an ancestral mansion that has been in his family for generations — only to learn that he has also inherited an ancient curse stemming back to the Crusades. Forced into his new role as “protector” — the guardian appointed to keep the evil demons in the house at bay — Thomas teams with an ambitious local realtor and paranormal cleric to unravel the mystery of the house, while struggling to awaken the beautiful Briar Rose, held captive in a terrifying netherworld seen previously in his dreams.",4.18234,58,"2016-05-05","Released",89,"2B Films, Nexus Motion Picture Company, Briar Rose Productions, ","United States of America, "
"214",0,0,"God Knows Where I Am","Well-educated, New Hampshire mother, Linda Bishop, was determined to stay free of the mental health system after her early release from a 3 year commitment to New Hampshire State Hospital. Instead, she became a prisoner of her own mind, a fate which she documents in one of the most evocative and chilling accounts of mental illness and of our systemic failure to protect those suffering from it.",0.179522,1,"2016-04-07","Released",97,"Wider Film Projects, ","United States of America, "
"215",0,0,"Azazil 2: Büyü","",0.136055,1,"2016-03-25","Released",NA,"MC Film, ","Turkey, "
"216",0,0,"Supermoto","A young woman wakes up alone in a motel room. Her boyfriend has ditched her, leaving her with a few dollars, a toothbrush, racing leathers, and a supermoto motorcycle. She's just learned that she's pregnant. Thus begins the wild and strange adventure of Ruby Pink, queen badass and heroine of SUPERMOTO.",0.055555,0,"2016-03-19","Released",90,", , ",", , "
"217",0,0,"Brimstone","In the menacing inferno of the old American West, Liz is a genuine survivor who is hunted by a vengeful preacher for a crime she didn’t commit.",6.917738,315,"2016-03-12","Released",148,"Illusion Film & Television, N279 Entertainment, Backup Media, Film i Väst, FilmWave, Prime Time, X-Filme Creative Pool, ","United Kingdom, United States of America, Netherlands, France, Germany, Belgium, Sweden, "
"218",0,0,"Karaoke Crazies","""Addiction Karaoke"" is run by Sung-Wook. When business is slow, he hires singing helper Ha-Suck, a girl in her early 20s. She's a hopeless game addict, but somehow lures customers in. Na-Ju joins the crew and brightens up the miserable place with her bubbly character. Just when everything starts turning for the better, little do they know that a serial killer on the loose in town is after something in the karaoke.",0.169448,1,"2016-03-12","Released",106,"Aram Pictures Inc., ","South Korea, "
"219",110000000,179246868,"Allegiant","Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.",20.218655,2804,"2016-03-09","Released",121,"Mandeville Films, Summit Entertainment, Lionsgate, Red Wagon Entertainment, ","United States of America, "
"220",500,500,"Musudan","Missing and death cases take place in succession along the Korean Demilitarized Zone. South Korea forms a unit led by Captain Jo Jin-Ho and First Lieutenant Shin Yoo-Hwa as assistant leader. They are given only 24 hours to find out the truth behind the incidents. Team members find evidence, but they feel like something isn't right.",0.754539,4,"2016-03-03","Released",87,", , ","South Korea, "
"221",0,0,"We Are The Tide","15 years ago the sea at the coast of Windholm just vanished. Now two young physicists try to find out, why it happened...",0.955916,4,"2016-11-03","Released",85,"Rundfunk Berlin-Brandenburg (RBB), Anna Wendt Filmproduktion, ","Germany, "
"222",20000000,12639297,"Triple 9","A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.",13.300208,1046,"2016-02-19","Released",115,"Surefire Capital, Worldview Entertainment, MadRiver Pictures, Sierra Pictures, Anonymous Content, ","United States of America, "
"223",0,0,"The End","Depardieu plays an unnamed hunter and we join him and his dog as they depart for a nearby forest to snare some rabbits - or perhaps he's hunting for something far more elusive? His excursion soon progresses from carefree meandering to a palpable sense of placelessness and it doesn't take long before the hunter's dog disappears and he finds himself lost.",0.529237,6,"2016-02-14","Released",85,"Les films du Worso, ","France, "
"224",0,0,"Urge","A group of friends on holiday on an island experiment a new designer drug that makes them lose their ability to control their urges.",5.470511,76,"2016-02-14","Released",89,"WeatherVarie Productions, Sculptor Media, Blackmrkt, Green-Light International, Europictures, ","United States of America, "
"225",0,0,"Creepy","After having narrowly escaped an attempt on his life at the hands of a psychopath, detective inspector Takakura quits active service in the police force and takes up a position as a university lecturer in criminal psychology. But his desire to get to the bottom of criminals’ motives remains, and he does not hesitate long when former colleague Nogami asks him to reopen an old case.",3.357379,42,"2016-06-18","Released",130,", , ","Japan, "
